LULC_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x
2,0.3309,0.0274,0.029400000000000003,0.051500000000000004,0.07734266,7.2231884e-08,5.32132e-06,0.3577,0.34690000000000004,0.1484,0.0637,0.028300000000000002,0.10210000000000001,0.2662,0.31920000000000004,-0.48474237118559277,-0.3054499366286439,-0.019064124783362224,0.8470555400502373,0.6274317540006277,0.8470555400502373,-0.7306485355648537,0.570873786407767,1.0729927007299271,0.42924528301886794,3.2409402546523016,0.576833976833977,-0.3807636136031713,0.3807636136031713,-0.5963668586619406,-0.5448750000000001,-0.05302364999999999,-2041555.0,3088285.0
2,0.3562,0.029300000000000003,0.0325,0.055900000000000005,0.094934046,6.048083e-08,6.195981e-06,0.42200000000000004,0.4112,0.1658,0.0719,0.0303,0.1027,0.3139,0.3855,-0.4957149300857014,-0.312206572769953,-0.035031847133757975,0.8479896238651103,0.6685037842033766,0.8479896238651103,-0.7287066246056783,0.5813953488372092,1.1092150170648463,0.4336550060313631,3.468354430379747,0.556060606060606,-0.36475095785440614,0.36475095785440614,-0.5868544600938967,-0.592775,-0.06640425999999999,-2040155.0,3082595.0
2,0.367,0.0268,0.029300000000000003,0.0546,0.06979669,7.1996446e-08,4.5428937e-06,0.3866,0.3471,0.1413,0.059300000000000005,0.0267,0.0969,0.2811,0.3471,-0.4425727411944869,-0.3415233415233415,-0.04642857142857145,0.8638902996444896,0.6809372730400213,0.8638902996444896,-0.7409867172675523,0.5366300366300366,1.0932835820895523,0.4196744515215853,3.787409700722394,0.5666936135812449,-0.44402911666338774,0.44402911666338774,-0.6430348258706468,-0.581825,-0.05473181999999999,-2040155.0,3084015.0
2,0.3529,0.0199,0.0233,0.0378,0.081768356,1.0609924e-07,6.1775636e-06,0.36310000000000003,0.3773,0.1109,0.045700000000000005,0.0245,0.0743,0.25470000000000004,0.3312,-0.49159381304640215,-0.31022530329289427,0.025104602510460244,0.8932403433476394,0.6645986667180456,0.8932403433476394,-0.8065011517788585,0.6164021164021164,1.170854271356784,0.41208295761947705,4.7496635262449525,0.5774946921443737,-0.5217766278568349,0.5217766278568349,-0.7030330466274333,-0.566475,-0.05373398999999998,-2040145.0,3085435.0
2,0.2639,0.0228,0.0284,0.042300000000000004,0.08580382,1.0150671e-07,7.870984e-06,0.298,0.3269,0.11910000000000001,0.051300000000000005,0.026500000000000003,0.0777,0.21230000000000002,0.2676,-0.4758364312267658,-0.2995391705069125,-0.03460837887067393,0.8409487268922219,0.5362886250736718,0.8409487268922219,-0.7237099934683213,0.6713947990543735,1.2456140350877194,0.43073047858942065,3.3963963963963963,0.5462686567164179,-0.3780678851174935,0.3780678851174935,-0.5955240174672489,-0.42752500000000004,-0.04504486999999999,-2040145.0,3086865.0
3,0.3678,0.035300000000000005,0.0324,0.0658,0.07105432,6.0877205e-08,4.2284255e-06,0.406,0.41050000000000003,0.1665,0.0713,0.0234,0.1052,0.3039,0.37,-0.433491175204477,-0.30168150346191885,-0.1612903225806451,0.8248573554949145,0.661529253329343,0.8248573554949145,-0.6964944649446496,0.49240121580547114,0.9178470254957505,0.4282282282282282,3.496197718631179,0.4975088967971529,-0.3767546322290848,0.3767546322290848,-0.5793212312549328,-0.586725,-0.06096605000000002,-2038735.0,3082595.0
2,0.3859,0.023,0.0264,0.0534,0.06254717,8.152127e-08,4.0888376e-06,0.3705,0.32880000000000004,0.1213,0.048600000000000004,0.0256,0.0898,0.2652,0.33380000000000004,-0.388666285060103,-0.39790575916230375,-0.015384615384615358,0.8875030569821472,0.7102722678935063,0.8875030569821472,-0.756885954928295,0.4943820224719101,1.1478260869565218,0.4006595218466612,4.297327394209354,0.5921985815602836,-0.5216876971608833,0.5216876971608833,-0.7040710890679893,-0.5887499999999999,-0.047814640000000005,-2038735.0,3084015.0
2,0.328,0.019200000000000002,0.0222,0.0441,0.050873175,3.8117168e-08,3.0943636e-06,0.3644,0.3447,0.11660000000000001,0.047,0.0194,0.0857,0.2617,0.3281,-0.4511512134411948,-0.3933649289099526,-0.06730769230769232,0.8894009216589862,0.6272421085611343,0.8894009216589862,-0.7629669443697932,0.5034013605442177,1.15625,0.40308747855917665,3.82730455075846,0.6339370829361297,-0.47548358074673863,0.47548358074673863,-0.6820365033621518,-0.5226999999999999,-0.04688663999999998,-2038725.0,3085435.0
2,0.3027,0.027600000000000003,0.0325,0.049100000000000005,0.06762595,1.0017156e-07,5.377303e-06,0.3316,0.3506,0.13820000000000002,0.0611,0.032,0.0852,0.23970000000000002,0.29600000000000004,-0.47570742124933263,-0.2803129074315515,-0.007751937984496131,0.8328792007266121,0.5954432240414846,0.8328792007266121,-0.7208641273450825,0.6619144602851323,1.1775362318840579,0.4421128798842257,3.552816901408451,0.5106382978723404,-0.37310047629848037,0.37310047629848037,-0.5815050719509318,-0.49082500000000007,-0.05405795000000001,-2041545.0,3092545.0
2,0.3799,0.024200000000000003,0.0281,0.0504,0.04978261,5.3080914e-08,3.3668362e-06,0.38770000000000004,0.3613,0.1446,0.060200000000000004,0.024200000000000003,0.0857,0.278,0.3476,-0.48307692307692307,-0.35120643431635384,-0.07456978967495215,0.8802276664192031,0.7041883820900064,0.8802276664192031,-0.7657448291889379,0.5575396825396826,1.1611570247933882,0.41632088520055327,4.4329054842473745,0.5595996360327571,-0.44861773117254533,0.44861773117254533,-0.6571892770105604,-0.6175999999999999,-0.06642240999999999,-2041535.0,3093965.0
